observer,orientation,reported,rt
3,61,68,1.42438642250556
3,10,22,0.659119018437764
3,79,76,1.62448052838624
3,33,40,1.08294565711935
3,8,8,1.53027077676529
3,4,6,0.659147007628917
3,91,87,2.61339587569933
3,57,58,1.13007479022883
3,95,94,1.90701119909738
3,55,46,0.788628737995396
3,1,177,1.81285835883205
3,146,142,1.03587343536537
3,1,0,1.89523739032506
3,92,88,1.37722370236668
3,175,175,1.6245147373977
3,43,35,1.11824593604729
3,35,35,1.16536076356999
3,97,93,1.85997847320198
3,153,164,1.74214833213966
3,76,74,0.988788462979755
3,95,99,1.15362551768339
3,147,134,1.55390111791939
3,103,106,1.74216574763636
3,113,109,1.21246408442539
3,100,102,0.670912419643855
3,140,122,1.69511933813646
3,132,142,0.977030514749231
3,114,119,1.10648549988855
3,73,61,1.91877505615719
3,147,157,1.14177613809488
3,95,115,0.941700380684097
3,41,38,2.14245067760271
3,21,34,3.04896771198003
3,120,122,0.753361113123901
3,179,1,1.40079060135395
3,144,134,2.14240123003151
3,63,54,1.08294472414627
3,16,16,1.62445969198825
3,159,162,0.965241778408199
3,150,154,0.76504815540352
3,72,62,1.20066042051599
3,41,40,1.15358913173486
3,128,123,1.74223914151548
3,61,55,1.17709227756427
3,2,178,1.81288106117609
3,141,136,1.27137573405525
3,76,76,1.03583798238969
3,140,137,1.09469334264645
3,94,96,1.55383736476165
3,31,28,1.09467997003298
3,102,110,1.34191129478927
3,163,154,1.20069711745532
3,102,105,0.812180709413951
3,133,136,1.18892330868312
3,126,124,0.741562736061724
3,72,68,1.42427259979468
3,52,53,1.64805551313975
3,68,54,1.61272506808382
3,23,19,1.21242987541405
3,45,43,1.09475522985804
3,97,112,1.1300010853588
3,144,147,1.47143749687075
3,22,27,0.682670678865406
3,85,80,1.04760681530593
3,54,41,1.21248771974228
3,37,33,1.37731420075147
3,48,38,0.894583687215118
3,62,62,1.57740301978492
3,128,123,1.29481979159254
3,148,150,0.835699404794241
3,142,150,1.82465549193034
3,56,46,0.918126639894581
3,157,145,1.37726195426126
3,175,177,1.88349436966314
3,8,11,1.4244103688136
3,165,163,1.09469489760158
3,34,21,1.22425219878414
3,72,74,1.21241805775549
3,94,95,1.64801197439806
3,99,101,1.76576094680604
3,145,136,1.08302278289057
3,112,113,0.953283240974315
3,108,103,1.43621745362429
3,72,79,1.38901834753688
3,94,96,1.41257280688365
3,34,32,1.27133592720566
3,64,47,1.31835403652349
3,81,104,3.40212195388199
3,154,152,0.812125353013698
3,111,109,0.812184441306272
3,82,85,1.17710502819614
3,149,149,1.76575286103957
3,3,4,0.765073656666573
3,10,18,1.78932815678422
3,83,76,1.55389054422494
3,100,101,1.70686671267254
3,125,121,1.44790169698445
3,154,157,1.7422665087247
3,26,34,2.6134005405645
3,151,147,1.16543104753919
3,178,178,1.61278322340308
3,118,124,1.11824189316394
3,173,174,2.75470117340024
3,121,116,1.40078811342596
3,52,57,1.342046886871
3,8,11,2.28376437206111
3,74,73,1.44791475860734
3,146,137,0.8003978819022
3,76,61,0.941736455641603
3,10,13,1.65971363325502
3,66,69,0.80038668622592
3,18,19,0.953393953775048
3,122,135,1.09471106913429
3,72,69,1.64803685367906
3,33,29,1.0240417822647
3,32,22,1.88352826768346
3,141,140,0.482570042173393
3,57,65,1.20061097294479
3,126,131,0.588483007606328
3,144,137,1.03586441662583
3,129,33,0.800414053435134
3,153,152,1.43603832280041
3,11,13,0.800419029291334
3,70,67,1.3066029300951
3,167,158,1.16534334807329
3,126,139,1.34192311244783
3,137,135,1.0946591336351
3,72,74,1.24778208984094
3,71,72,2.20136637011615
3,176,175,1.50676887489976
3,62,73,1.28312310859155
3,52,46,0.82394083458189
3,98,103,2.17779200734435
3,113,109,1.02410460244914
3,14,15,2.21310006104773
3,175,162,1.4714185264188
3,20,14,1.03583611644376
3,153,155,1.51851282853477
3,140,147,1.01226082069911
3,81,71,0.906396369864297
3,7,12,0.953455529995608
3,24,23,1.10647181628383
3,164,170,1.21242738748583
3,49,26,0.847534167805179
3,156,157,1.55385198133945
3,89,89,2.14246840409055
3,53,48,0.88281298835318
3,124,119,1.00048763390896
3,136,129,0.977001903575911
3,54,50,0.859290250089771
3,104,107,1.67158353825062
3,16,11,1.00052526382137
3,20,23,1.41257871571293
3,20,17,1.25955745356828
3,149,154,1.35369754320209
3,57,51,1.11831528704306
3,129,122,0.82397379962913
3,95,103,1.4950031518938
3,77,67,1.36548845648008
3,86,76,1.91878438588765
3,60,59,1.49502461027396
3,154,144,1.05937658119501
3,122,133,1.08294192522703
3,41,37,1.56561210650693
3,31,30,2.41325170026562
3,52,44,1.10654614313603
3,117,121,0.918149031247367
3,53,53,1.24773295326099
3,169,157,0.753309177624715
3,158,165,1.38906655114397
3,60,41,1.27132753044839
3,48,39,0.823962292961596
3,37,28,0.929920352091585
3,162,153,1.73038913994492
3,171,163,1.08294907802042
3,53,44,1.03584606815616
3,120,114,1.55387997053049
3,153,149,1.15353937317286
3,14,18,1.18887821498606
3,84,77,1.53029036919929
3,117,108,1.56569296417024
3,172,165,1.64802721295769
3,151,23,1.1300523988757
3,134,125,0.564978306822013
3,118,124,1.25954843482896
3,134,126,1.15358850975281
3,49,44,0.71803066806774
3,173,170,1.11822292271199
3,166,167,1.09470795922402
3,63,63,1.43617329290055
3,17,22,1.18888941066257
3,152,157,1.61266722375535
3,26,28,1.00057782130261
3,2,12,1.64806826377139
3,70,69,0.529649727712012
3,7,15,1.45969696413681
3,77,77,1.02411859704489
3,35,34,0.776868301836657
3,132,127,1.05941047921533
3,8,146,0.647411139760152
3,66,52,1.03587747824849
3,84,82,2.3779007298026
3,33,29,0.470803386194575
3,59,50,1.25958015591209
3,27,35,0.812203722749018
3,13,28,0.977026782857138
3,138,135,1.31842525346542
3,151,140,1.27141118703094
3,98,111,0.941718729153763
3,177,179,0.506037113045522
3,42,35,0.62385574744053
3,53,36,0.423666478309769
3,139,140,1.15358664380688
3,59,52,0.600209545744747
3,141,147,0.965210990298146
3,4,8,1.31836150030767
3,89,86,2.27194920148395
3,67,62,1.10652001989092
3,88,85,1.85997722923798
3,58,47,1.02407879019529
3,143,144,0.91814965322942
3,46,27,1.0123127561983
3,3,8,1.29486923916352
3,81,76,1.22420897103325
3,39,34,1.29484933573872
3,11,14,1.2124420040634
3,129,124,1.00057440040155
3,145,139,0.823924352057929
3,140,137,1.18887852597732
3,51,46,1.20068125691387
3,58,42,1.24776156443409
3,134,135,1.31843022932162
3,68,61,1.23599428647299
3,24,23,1.08294254720931
3,175,174,1.34202138560795
3,63,56,0.894597370819838
3,76,74,1.2948602204242
3,151,169,1.23596598629092
3,142,142,1.08293819333494
3,48,43,0.800360562980813
3,155,158,1.17715385378506
3,138,135,0.765113152525146
3,127,136,1.33007435484137
3,151,150,0.74149556200291
3,94,93,0.871078986430803
3,60,67,1.05943255957754
3,69,64,0.847479433386525
3,74,72,0.894548234239664
3,36,26,0.823942700527823
3,124,112,1.48324613663635
3,122,104,1.6715913130256
3,66,62,1.44790916076909
3,179,176,1.81282352783819
3,5,6,2.44857405955509
3,42,35,1.35371184878886
3,99,109,1.49502989712073
3,26,19,1.47148196858552
3,28,35,1.62446839973654
3,163,154,1.09473688138814
3,7,12,1.43611731451756
3,108,114,1.48325142348358
3,108,113,0.894555387033051
3,70,65,1.29517245540137
3,175,175,1.23603067242175
3,179,1,1.41256316616227
3,160,160,1.05939244173669
3,103,97,1.29482538943057
3,35,29,1.24773170929711
3,47,27,0.96524551030052
3,174,172,1.15359379660003
3,168,164,1.49498013855919
3,96,103,0.918149964220447
3,22,18,1.05941669903586
3,144,148,1.02414627524513
3,119,120,1.16534956789383
3,167,165,1.15355989857972
3,66,57,1.45967332881992
3,146,153,1.0241014925391
3,122,117,0.953440291435982
3,112,111,1.11826988235543
3,21,25,1.40085653144888
3,136,145,1.64800326664999
3,167,166,1.93064807106293
3,164,157,1.18886670831853
3,84,76,1.1771420361265
3,168,165,1.00053832544427
3,20,16,0.953504977566354
3,96,102,1.18891242399741
3,101,99,1.97770101137394
3,62,54,1.07112519969496
3,70,62,1.21243951613542
3,69,66,1.40080179703045
3,70,65,1.21244387000934
3,71,68,0.965196062729774
3,145,148,1.08293477243387
3,110,117,1.16538906375217
3,38,31,1.05943753543352
3,67,75,1.09472413075673
3,79,71,0.977020874027858
3,26,24,1.11824562505581
3,117,120,1.15360779119555
3,9,2,1.47139800101195
3,39,10,0.847500269785087
3,153,157,1.23595790052468
3,18,22,1.25957642402
3,102,102,1.54208781328862
3,24,18,1.0947570958042
3,156,162,0.941623565904138
3,133,137,0.729767779900612
3,156,152,0.977028337812044
3,135,135,0.659167222044744
3,133,135,0.988771047483169
3,103,102,0.988753631986128
3,123,115,1.1889208207549
3,6,15,1.49494219765529
3,126,111,0.988777267303249
3,50,40,1.53026517892704
3,95,98,1.44788614743402
3,4,12,0.694441066736545
3,169,169,1.09469209868257
3,95,96,1.74219498079174
3,122,117,0.600313727733919
3,161,163,0.729774932693545
3,153,159,1.23604186809825
3,26,28,1.49497671765766
3,93,99,1.4831957560923
4,15,18,1.12572216000672
4,46,47,2.21313302609497
4,42,39,1.28308734462507
4,173,175,1.87168013205928
4,68,60,1.67159348996302
4,138,141,1.54203152391483
4,82,65,1.50672626913092
4,123,131,1.42433448700649
4,108,124,1.70689128096274
4,78,64,2.93123055723026
4,91,108,1.22426588238886
4,154,154,1.22414304093854
4,155,144,2.04831836274434
4,37,48,2.09537690089383
4,17,22,2.22489532819964
4,37,39,1.15360250434833
4,118,124,2.23662248831988
4,96,112,2.35441810937982
4,99,107,2.34265860619462
4,51,47,2.2484435677261
4,12,25,2.04831431986122
4,14,15,1.51848235141551
4,45,39,1.57742478915588
4,170,167,1.63627455157439
4,103,118,2.24839723006517
4,117,133,1.77750521143207
4,60,47,1.36544336278303
4,32,45,1.68333153476851
4,104,121,1.22419715337492
4,67,53,2.46036030796859
4,125,130,2.37788300331476
4,36,42,2.29553040605788
4,31,34,2.6722353754144
4,157,151,2.0954232385543
4,66,50,2.70756613146114
4,88,84,2.15424407880892
4,12,19,1.81286053576878
4,90,86,1.75401948109902
4,105,114,1.35373019725876
4,81,71,1.40079464423707
4,108,115,1.31837300697498
4,68,61,1.85979436652178
4,142,142,2.76645445676559
4,133,139,2.01297578903859
4,114,119,1.21244480298219
4,155,164,1.67159722185534
4,63,63,1.31835745742455
4,40,37,1.23600330521276
4,72,60,1.03577858310609
4,115,131,0.953457706932568
4,86,75,2.107150398675
4,9,20,2.26023074911245
4,107,115,1.41256783102745
4,139,140,1.05936227560824
4,75,65,1.04767958720277
4,80,65,1.82464927211004
4,92,103,1.93055695069597
4,16,25,2.50743252972188
4,40,40,1.34193897298928
4,25,40,2.36614091562615
4,157,157,1.33020994692288
4,126,132,1.37727066200978
4,53,39,1.65977147758349
4,126,134,0.976944370238471
4,0,177,1.65977303253885
4,142,140,2.6840231787819
4,164,155,1.35367701779478
4,6,10,2.78995915755058
4,32,32,2.80175007082835
4,134,131,1.62449514496393
4,167,151,1.85988206598768
4,90,82,2.24844139078914
4,136,123,1.6362083104882
4,22,23,1.51853770781599
4,27,39,1.51850132186746
4,120,124,0.823937413680596
4,93,90,1.77751889503634
4,5,4,1.63629227806223
4,81,58,3.03719950104596
4,94,107,1.29483907303529
4,155,152,2.13072724937456
4,127,134,1.07115909771528
4,162,157,2.15422573033902
4,155,153,0.871049442283947
4,130,138,1.28308236876865
4,77,65,1.83636399258967
4,17,26,1.97766058254228
4,110,126,1.57739400104538
4,25,37,1.84812567271274
4,35,38,1.21241245991723
4,77,67,1.37728652255146
4,133,132,1.87170470034926
4,6,18,1.36550431702199
4,43,43,1.62443294676132
4,113,116,1.45966866395474
4,45,37,2.27198869734229
4,147,152,1.71865078414839
4,124,138,1.89529927753665
4,172,162,3.24917501858954
4,107,128,0.800406589651175
4,72,50,0.894626292983958
4,12,18,1.30665237766652
4,176,167,1.81288230514019
4,36,53,1.48318767032606
4,37,44,1.75397811929406
4,156,140,0.6355838405334
4,150,154,1.31844733382741
4,84,83,1.40081019378795
4,170,151,1.42443182719308
4,168,146,1.71866788865464
4,31,32,1.01231804304552
4,109,132,1.41254886057504
4,40,45,1.01226704051896
4,92,107,2.35440131586529
4,17,33,1.43614623668236
4,97,115,1.33016081034293
4,109,116,1.6009444175088
4,127,122,1.21244262604523
4,133,135,2.20131847749963
4,132,129,2.00120477918608
4,175,174,2.49564597031804
4,16,22,0.976929442669643
4,89,77,1.69505558497895
4,56,57,0.494301245177667
4,83,72,1.49499693207326
4,76,73,0.976902697442711
4,44,45,1.63625620310449
4,115,127,1.14179137665451
4,41,52,1.15361867588126
4,20,36,2.10715848444124
4,17,31,1.2595263544672
4,148,146,0.423688869662328
4,57,43,1.44794430275397
4,44,52,1.11831062217789
4,27,28,1.34193524109742
4,9,23,1.42433355403409
4,160,142,1.25952573248469
4,176,176,1.20064082808221
4,104,119,1.24780914605981
4,23,21,1.63625527013119
4,58,56,1.97772122578954
4,44,47,1.0476671475617
4,132,132,0.623796659147956
4,132,126,1.22426401644316
4,168,159,1.37727035101852
4,159,149,0.941668037618911
4,71,64,1.71867597441997
4,171,152,1.48323711789726
4,117,132,1.58918335936869
4,130,127,1.17707734999658
4,33,41,1.2123776289236
4,130,135,2.3190904632429
4,48,36,1.91879184967183
4,89,87,1.85995919176003
4,47,56,2.37791503538938
4,155,155,1.81287484135555
4,139,139,1.15365350687443
4,144,139,0.965228094803933
4,64,71,0.564925127358038
4,14,20,1.25958171086677
4,131,139,0.871000305704001
4,163,157,1.47143469795174
4,110,125,2.37791348043447
4,80,77,1.96589174962537
4,146,151,2.90765339553946
4,57,100,2.00113418422552
4,10,19,1.24773544118852
4,14,25,1.04758255800607
4,78,75,1.08303366757627
4,158,156,1.97755764451631
4,14,28,1.7892687575013
4,115,137,1.61275461222976
4,126,135,1.20069369655448
4,31,38,1.31836958607346
4,4,14,2.37793649376908
4,38,46,2.46034538040021
4,41,42,1.16532220068348
4,60,59,2.86058739360578
4,124,127,1.35371495869913
4,99,109,4.1438112632859
4,137,138,0.694442621691451
4,129,131,2.74286703237067
4,128,136,1.09475896175081
4,167,151,1.47141075164382
4,44,37,1.68340523963889
4,44,45,1.67157638545723
4,167,156,2.53094749321008
4,37,37,1.70691025141423
4,21,27,2.63692701071977
4,31,20,2.18956208422424
4,52,47,1.09470236138623
4,176,168,1.87168355296035
4,162,155,1.33016796313586
4,10,23,1.95411172103286
4,156,149,3.13134332257232
4,60,72,2.10709410930122
4,154,146,1.7422375865608
4,73,71,1.34197629191112
4,39,47,2.37793058494026
4,94,108,1.35374543581838
4,104,108,1.55387468368281
4,110,107,1.45963911980834
4,133,119,0.659114975554075
4,147,146,1.9541185628359
4,158,155,0.98876296171602
4,26,18,2.07186442533384
4,122,127,1.68332158305657
4,126,134,1.35372242248286
4,163,161,0.882811122406565
4,67,45,1.63626739878146
4,23,18,1.9776733331737
4,40,41,1.17713581630687
4,168,152,1.11828823082487
4,148,148,1.62444569739273
4,138,123,1.36551831161705
4,167,161,2.35435124631204
4,106,131,2.88415678052115
4,153,154,2.37792498710132
4,27,33,2.83705066074708
4,29,39,2.22490217000177
4,59,62,1.22420772706937
4,78,73,1.6127232021372
4,155,148,1.16535174483033
4,93,96,2.28377650070979
4,164,171,1.41260110706571
4,22,29,1.58915008333042
4,45,40,2.16606360326023
4,158,153,1.41256969697406
4,6,14,1.63626646580815
4,58,77,1.47141977038245
4,93,103,2.68402753265582
4,0,17,0.988767937572447
4,94,112,0.929941188489465
4,29,42,1.6833492612559
4,178,166,0.918086211062473
4,65,57,1.57739835491975
4,90,99,1.68334055350806
4,24,38,1.03583704941684
4,22,39,2.73115573279301
4,87,84,1.53037091587157
4,76,63,1.2242142578807
4,70,69,0.741482189388989
4,179,175,4.44991722974191
4,60,58,0.718022271310474
4,24,32,0.411924079629898
4,130,131,1.5655909591178
4,160,146,0.918109535388794
4,115,131,1.42434599367425
4,122,124,1.61266940069254
4,128,135,1.88341786587443
4,151,139,1.48321597050744
4,141,143,1.71868965802514
4,26,41,1.93058742781523
4,106,120,1.27121868359336
4,98,119,1.20069960538331
4,53,57,2.31896140197296
4,70,60,3.43741694596247
4,88,79,2.22496747811419
4,43,44,0.529706017085118
4,4,16,1.3419921524528
4,172,163,2.02476763528921
4,8,13,0.482492916402407
4,69,42,1.9187455120109
4,66,50,1.05943535849565
4,165,149,1.38901026177064
4,23,24,1.64806950773527
4,87,71,3.07250413384827
4,59,55,2.4721422025068
4,106,121,2.38969972884661
4,162,152,1.54210149689334
4,13,15,1.70687510943026
4,135,148,0.706246596592791
4,29,24,1.14181470098083
4,146,142,2.23665794129556
4,166,153,2.14247524589246
4,140,141,2.31910881171279
4,121,127,0.953458950896675
4,25,31,1.01227263835699
4,129,133,0.953478232339876
4,49,43,1.07119144078115
4,6,16,1.90704260918938
4,25,21,1.54207195274739
4,176,170,1.49497858360337
4,55,54,1.54208781328816
4,176,172,1.059403948404
4,129,140,1.33017418295731
4,82,75,1.70689190294434
4,8,7,1.51854610457303
4,76,57,1.03587654527564
4,127,135,1.30663962703511
4,134,127,1.2007157769167
4,66,64,1.57735419419532
4,138,138,1.81284374225379
4,73,70,0.835709667497213
4,13,13,2.78994360799879
4,22,20,0.470744608893256
4,104,129,2.28376841494446
4,163,163,0.600234425026429
4,115,120,1.56557509857612
4,108,124,1.56562827803918
4,37,43,1.37731420075124
4,1,0,2.22490030405606
4,64,45,0.918193502961913
4,119,137,1.96585256475919
4,93,103,1.5067029448046
4,155,160,1.5538725067463
4,170,160,1.80108828195171
4,147,145,1.23597593800332
4,39,25,1.14178422386067
4,104,122,0.541438775043389
4,53,57,1.35379084050601
4,124,137,1.50671880534719
4,22,29,1.87172584773816
4,67,57,0.541416383691285
4,21,28,1.47142536822139
4,137,144,1.49499102324444
4,46,53,1.11821514793701
4,171,155,1.56562299119287
4,44,48,1.0946976965206
4,39,51,1.2595851317692
4,51,50,1.60094877138272
4,130,134,1.13001756788253
4,172,163,1.90703825531546
4,135,133,1.38904882465613
4,155,145,1.70691367231575
4,141,146,1.30666730523444
4,149,142,1.20070209331243
4,51,41,0.753330636004648
4,173,170,1.76577027653639
4,121,135,1.34197504794702
4,53,124,1.08294876702985
4,41,45,0.411957044677365
4,122,132,1.29486955015454
4,60,45,1.51861047971306
4,167,157,1.07111773591078
4,70,64,1.17712679756733
4,149,143,0.83575413921244
4,92,114,1.87173486647771
4,41,47,0.965293713907158
4,20,27,0.823970067736809
4,179,175,2.0954129758511
4,161,158,2.16600949082294
4,25,29,2.0600598284509
4,33,30,0.717959762116152
4,173,160,2.86062409054557
4,86,82,1.96590761016796
4,3,2,2.42503950363334
4,177,173,1.98944869690058
4,126,125,1.44788241554215
4,47,48,2.14245192156704
4,62,58,1.35375663149534
4,147,143,0.458999411294826
4,123,122,1.68330167963086
4,125,122,2.50744745729116
4,121,121,1.80111005132221
4,33,31,2.55448951291692
4,21,27,1.98943656825122
4,1,175,2.76645818865745
4,146,151,1.75398651605155
4,119,110,3.36681265621519
4,50,56,1.60096898579923
4,8,29,1.74222390295563
4,169,155,0.882817653217899
4,71,57,1.48319668906515
4,178,175,1.6834055506306
4,106,127,1.69513550966985
4,103,123,2.13073626811365
4,131,126,2.06008221980392
4,95,102,1.50670792066103
4,54,42,1.17711280297135
4,171,158,0.788614432408394
4,30,40,1.24774694785629
4,178,1,3.41393743544995
4,168,159,1.02405950875163
4,48,49,0.835718997228469
4,74,61,1.23597127313769
4,147,139,2.34265145340123
4,54,54,1.88354599417107
4,79,65,2.49563819554351
4,158,153,1.17715354279426
4,74,57,3.06072970309378
4,41,32,1.14182714062099
4,165,154,0.906331061751189
4,90,92,3.07256788700579
4,38,37,0.823950475302809
4,80,69,1.42432204736542
4,163,149,1.6715894470799
4,4,16,1.1889006063393
4,152,138,2.64868091606695
4,34,37,1.78931416218893
4,90,87,3.76706679807103
4,127,127,1.71869774379138
4,50,46,1.44790698383167
4,108,118,1.00060083463723
4,25,30,0.564883143571933
4,94,110,1.30665175568447
4,93,110,1.38897169888514
4,18,30,0.647402121020605
4,73,62,2.04831089895924
4,112,121,0.411937763235073
4,2,164,1.1771439020722
4,112,131,1.38898071762378
4,97,118,0.812221138246059
4,160,155,1.84818258406813
4,102,124,1.29488509970543
4,24,30,2.10713267218762
4,41,39,1.82453918129067
4,71,50,0.953467658645422
4,69,61,1.31839135544487
4,123,127,1.02416742263358
4,174,160,1.40077007594755
4,44,56,1.78929177083592
4,131,145,1.91877474516605
4,114,124,1.49498915729873
4,118,111,1.47141510551683
4,154,150,1.07124026636939
4,113,114,1.42436465313403
4,165,165,1.28305562354217
4,29,31,1.03591199825132
4,62,50,0.90633043976959
4,62,57,3.35506217176862
4,12,18,1.63625278220388
4,125,125,1.63624905031156
4,159,149,1.4361328640689
4,25,44,1.08298111009481
4,163,157,2.14249670427216
4,7,29,1.09468556787124
4,34,26,0.517873431011139
4,135,133,0.988753010004075
4,149,144,1.87169848052872
4,108,132,1.51856973989015
4,97,107,2.0129872957059
4,2,8,1.44790200797615
4,46,40,2.60161771305229
4,86,76,2.13073906703266
4,146,145,1.07117278131955
4,87,68,0.682719815446035
4,65,79,2.28374726755465
4,41,40,3.82596134319556
4,50,49,2.33089381616173
5,60,63,1.14927667027587
5,132,115,3.68462494394407
5,133,131,1.70688772606445
5,85,68,2.74285642314135
5,111,106,1.91881907458446
5,100,115,1.42437023136881
5,21,39,0.871018794317933
5,137,137,1.08289229885122
5,59,60,2.02473545706016
5,49,45,1.1300270622778
5,175,160,1.77756405910259
5,60,59,1.00048980794963
5,23,14,1.57738125966716
5,162,139,0.953454872051225
5,98,110,1.74229322174142
5,32,40,0.94167149218265
5,175,160,2.06006040653665
5,3,11,3.71998192530737
5,29,46,1.17712295206002
5,44,66,1.23600439863003
5,72,73,4.40279504631326
5,22,56,2.071783765492
5,89,89,0.929882825497771
5,36,40,1.27127181511241
5,50,50,1.57739090033283
5,69,68,1.44790838010158
5,110,127,0.953429681929265
5,124,146,0.341287607145205
5,98,101,0.706229361981968
5,164,154,1.29484603858873
5,150,145,0.859265269413299
5,85,74,1.6245066934207
5,93,88,6.4629587012605
5,46,38,1.45970606547053
5,126,111,1.43614334859376
5,73,67,1.54205102337073
5,113,112,1.69519391108042
5,150,156,2.02466330756943
5,123,126,1.21237233116699
5,158,165,0.82389740342478
5,19,27,3.83769319424755
5,126,120,0.871087833915226
5,147,127,1.05943251939243
5,146,130,1.33018622653981
5,141,145,0.835710949242639
5,148,142,1.1770949630336
5,83,62,1.73054529464207
5,121,119,2.03653345341809
5,178,179,3.49622676833314
5,157,138,1.09478048207166
5,128,122,3.29618795688293
5,178,179,2.47210240500135
5,131,118,1.44790527020814
5,92,92,3.21377831323116
5,138,142,2.29550689058669
5,158,139,1.74217908871287
5,150,149,1.8716550781719
5,0,177,2.81352591441464
5,171,147,0.918129300589499
5,174,177,1.53033699408843
5,158,132,1.07116956187019
5,40,43,3.48451305003982
5,98,104,1.70692784366838
5,76,84,1.34198919872142
5,107,114,1.64797175969579
5,92,96,1.69506049672418
5,53,75,1.64797891244598
5,20,15,1.18885128684269
5,25,35,1.4125153239911
5,176,156,0.800403104170982
5,31,25,1.91879295149192
5,105,106,0.882878677526605
5,136,144,0.918159466538782
5,97,101,1.10650788388375
5,166,141,1.21245754220217
5,65,53,1.49493305336
5,6,18,1.14179395971951
5,82,75,1.71863720811234
5,15,36,1.20071210301467
5,92,92,1.22417405939632
5,74,77,1.42434037640851
5,38,34,1.37723111409287
5,172,136,2.83701026202107
5,2,176,0.95342346214602
5,146,149,1.64800503553852
5,70,66,2.16603463299907
5,147,135,3.44923537091381
5,23,44,1.71864467185515
5,30,38,1.13007899747026
5,59,40,1.88346053827263
5,138,122,0.906332548187493
5,17,25,0.823986346331367
5,36,49,1.15356832090038
5,175,134,2.34258381002655
5,40,55,0.623867299673293
5,149,122,1.51853464388114
5,20,38,1.01226510210108
5,125,128,2.42498381301266
5,9,24,1.89524298517426
5,69,73,1.54212908165573
5,11,29,1.50672482993468
5,58,55,1.47141294200264
5,7,11,1.1771776861533
5,133,116,1.47148260357426
5,23,40,1.14181417401778
5,133,121,0.706273833435262
5,113,128,1.58911830214856
5,165,152,1.58912483292079
5,171,149,0.482538268774078
5,128,120,2.20132444070259
5,19,49,0.659005344659818
5,7,16,1.08291624501726
5,77,81,1.10657225864634
5,109,113,1.05937125452328
5,157,153,0.906287143767258
5,123,110,1.04773310660312
5,14,52,0.929764027634519
5,148,143,1.4007767265648
5,135,115,0.765058251381561
5,60,64,0.741451374044118
5,129,112,1.36550433425873
5,102,113,1.55369010426148
5,79,55,1.02408144681976
5,59,57,0.964987905630551
5,132,126,0.600243628919998
5,15,31,0.777610396493401
5,16,45,0.753368168268935
5,87,102,1.09477301833249
5,18,33,1.07127778610811
5,179,177,1.05937623035061
5,22,27,1.18884600002639
5,50,36,1.7422123645556
5,156,134,2.07181019957352
5,121,110,1.35369576426456
5,158,144,1.42430616759884
5,40,62,0.929864477137016
5,2,5,1.55384000104459
5,41,48,0.812167824686185
5,169,141,1.21248988507796
5,172,148,1.18884289013295
5,113,109,0.90635556138659
5,97,115,0.882823943429685
5,135,120,1.04761648566273
5,5,40,1.77747076235028
5,175,174,1.67155064800681
5,115,105,2.09540152745467
5,161,160,1.22421168908841
5,106,100,1.10647491903728
5,82,79,1.13002364139902
5,47,66,2.04828075853948
5,167,123,2.10711431278105
5,116,113,1.29486003310012
5,157,136,0.753271761619544
5,55,59,0.859220797960006
5,130,128,1.28301072353133
5,140,133,2.07181237649638
5,176,4,1.75392421691504
5,44,32,1.3066561635278
5,65,60,1.0947568468946
5,81,102,2.048317144272
5,23,43,1.22416504070861
5,6,24,1.047607777964
5,40,38,1.9070814101251
5,119,33,1.33013335837677
5,110,111,0.717935616532486
5,112,101,0.682639589045721
5,154,136,0.623825938117079
5,128,126,1.37731072732277
5,52,53,0.929888112314075
5,55,53,2.44850454635161
5,131,129,1.6008740039797
5,129,122,0.78858271658828
5,66,59,1.15365322094658
5,75,75,1.97763863430737
5,143,137,0.61208920662466
5,8,20,1.02405812263532
5,160,145,1.11821476041951
5,102,111,1.74225683600889
5,177,175,0.788605729787378
5,159,134,1.57734114206323
5,26,40,3.08421711273695
5,129,128,1.29485474628382
5,147,130,1.13001306776277
5,77,49,1.45963640389527
5,121,128,0.859316582627798
5,96,98,1.44787790315968
5,112,114,1.71867856967219
5,112,123,1.80108043859582
5,107,106,1.44786017678052
5,155,153,1.09470366774258
5,149,146,1.9540802712836
5,140,148,1.3183910290827
5,169,146,0.74157017190737
5,113,107,0.941634484468523
5,168,154,0.894517136435752
5,115,130,1.23597205575788
5,1,40,2.29552212905401
5,179,2,1.17712917183962
5,177,169,1.11822222415867
5,57,55,1.34196649651494
5,95,94,1.56561249629158
5,24,56,3.63756761682089
5,88,92,2.3543821173771
5,115,126,0.847512677471968
5,104,111,1.18887305608587
5,133,138,1.98938998228914
5,138,129,1.57739152231079
5,124,137,1.97764578706119
5,82,60,0.871045228399453
5,125,127,1.22420857919496
5,136,129,0.988743435798824
5,67,74,1.23605229096574
5,40,42,1.13009174802573
5,114,111,2.51915382333391
5,168,143,1.2007061942204
5,126,115,1.41259929107036
5,172,165,1.11827291539521
5,149,134,1.00049322883206
5,25,42,3.92018027420272
5,82,79,2.47208405664423
5,94,96,1.28307292136378
5,130,137,1.07122802783488
5,111,125,1.09468283146998
5,131,143,1.87166596279712
5,52,62,1.04762115049743
5,70,41,1.08293708129349
5,113,118,1.03585145415491
5,107,117,3.23731086415864
5,81,67,1.1065162805935
5,154,144,1.37722987013694
5,129,125,1.54198478267426
5,148,139,1.05940795124843
5,145,138,1.17710398171766
